,Unnamed: 0,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,CLASS,HANDLING_COST_BRIDGE,HANDLING_COST_AWAY,HANDLING_COST_BRIDGE_ON_BUSES,Stand_Take_Time_Away,Stand_Take_Time_Bridge,Stand_Leave_Time_Bridge,Stand_Leave_Time_Away,BRIDGE_CODE,ACTUAL_LEAVE,ACTUAL_TAKE,Стоимость размещения,Минимальная стоимость размещения,Тип обслуживания
607,609,D,17.08.2019 15:05,SU,234,I,3,DEL,332,229,217,26,Wide_Body,1500,1840,2000,2019-08-17 13:45:00,2019-08-17 14:05:00,2019-08-17 15:05:00,2019-08-17 15:05:00,ID,2019-08-17 15:05:00,2019-08-17 13:52:00,1890,1800,Телетрап
608,969,A,17.08.2019 15:05,SU,2417,I,3,MXP,320,140,113,11,Narrow_Body,1250,1495,1625,2019-08-17 15:05:00,2019-08-17 15:05:00,2019-08-17 15:55:00,2019-08-17 16:10:00,IA,2019-08-17 16:16:00,2019-08-17 15:05:00,1855,1550,Автобусы
609,121,A,17.08.2019 15:10,SU,2207,I,3,HEL,SU9,87,72,30,Regional,1000,1150,1250,2019-08-17 15:10:00,2019-08-17 15:10:00,2019-08-17 15:50:00,2019-08-17 16:00:00,IA,2019-08-17 16:09:00,2019-08-17 15:10:00,1570,1300,Телетрап
610,771,D,17.08.2019 15:10,SU,1324,D,1,MMK,32B,183,181,114,Narrow_Body,1250,1495,1625,2019-08-17 14:05:00,2019-08-17 14:20:00,2019-08-17 15:10:00,2019-08-17 15:10:00,DD,2019-08-17 15:10:00,2019-08-17 14:00:00,1850,1850,Телетрап
611,289,A,17.08.2019 15:10,SU,1277,D,1,KZN,73H,158,125,88,Narrow_Body,1250,1495,1625,2019-08-17 15:10:00,2019-08-17 15:10:00,2019-08-17 16:00:00,2019-08-17 16:15:00,DA,2019-08-17 16:20:00,2019-08-17 15:10:00,2005,1850,Автобусы
612,135,A,17.08.2019 15:10,SU,17,D,1,LED,73H,158,155,89,Narrow_Body,1250,1495,1625,2019-08-17 15:10:00,2019-08-17 15:10:00,2019-08-17 16:00:00,2019-08-17 16:15:00,DA,2019-08-17 16:20:00,2019-08-17 15:10:00,1975,1850,Автобусы
613,193,D,17.08.2019 15:10,SU,1064,D,1,NAL,32A,158,119,197,Narrow_Body,1250,1495,1625,2019-08-17 14:05:00,2019-08-17 14:20:00,2019-08-17 15:10:00,2019-08-17 15:10:00,DD,2019-08-17 15:10:00,2019-08-17 13:58:00,2095,1850,Автобусы
614,879,D,17.08.2019 15:15,N4,2735,I,2,CXR,772,440,434,51,Wide_Body,1500,1840,2000,2019-08-17 13:55:00,2019-08-17 14:15:00,2019-08-17 15:15:00,2019-08-17 15:15:00,ID,2019-08-17 15:15:00,2019-08-17 13:51:00,2220,2100,Телетрап
615,363,A,17.08.2019 15:15,SU,1501,D,1,TJM,32A,158,157,129,Narrow_Body,1250,1495,1625,2019-08-17 15:15:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:20:00,DA,2019-08-17 16:31:00,2019-08-17 15:15:00,2030,1850,Телетрап
616,176,A,17.08.2019 15:15,SU,1003,D,1,KGD,32A,158,127,131,Narrow_Body,1250,1495,1625,2019-08-17 15:15:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:20:00,DA,2019-08-17 16:32:00,2019-08-17 15:15:00,2060,1850,Телетрап
617,1049,D,17.08.2019 15:15,AF,1045,I,5,CDG,321,212,209,36,Narrow_Body,1250,1495,1625,2019-08-17 14:10:00,2019-08-17 14:25:00,2019-08-17 15:15:00,2019-08-17 15:15:00,ID,2019-08-17 15:15:00,2019-08-17 14:06:00,1820,1700,Телетрап
618,1000,A,17.08.2019 15:15,AZ,548,I,5,FCO,320,180,146,39,Narrow_Body,1250,1495,1625,2019-08-17 15:15:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:20:00,IA,2019-08-17 16:21:00,2019-08-17 15:15:00,1730,1700,Телетрап
619,86,D,17.08.2019 15:20,SU,1404,D,1,SVX,SU9,87,68,209,Regional,1000,1150,1250,2019-08-17 14:30:00,2019-08-17 14:40:00,2019-08-17 15:20:00,2019-08-17 15:20:00,DD,2019-08-17 15:20:00,2019-08-17 14:23:00,1585,1450,Автобусы
620,700,A,17.08.2019 15:20,FV,6188,D,3,MRV,73H,189,185,6,Narrow_Body,1250,1495,1625,2019-08-17 15:20:00,2019-08-17 15:20:00,2019-08-17 16:10:00,2019-08-17 16:25:00,DA,2019-08-17 16:33:00,2019-08-17 15:20:00,2185,1550,Автобусы
621,140,D,17.08.2019 15:20,SU,22,D,1,LED,32A,158,154,214,Narrow_Body,1250,1495,1625,2019-08-17 14:15:00,2019-08-17 14:30:00,2019-08-17 15:20:00,2019-08-17 15:20:00,DD,2019-08-17 15:20:00,2019-08-17 14:05:00,2095,1850,Автобусы
622,10,A,17.08.2019 15:25,SU,1101,D,1,KRR,SU9,87,83,217,Regional,1000,1150,1250,2019-08-17 15:25:00,2019-08-17 15:25:00,2019-08-17 16:05:00,2019-08-17 16:15:00,DA,2019-08-17 16:20:00,2019-08-17 15:25:00,1600,1600,Автобусы
623,220,A,17.08.2019 15:25,SU,1135,D,1,AER,73H,158,156,116,Narrow_Body,1250,1495,1625,2019-08-17 15:25:00,2019-08-17 15:25:00,2019-08-17 16:15:00,2019-08-17 16:30:00,DA,2019-08-17 16:38:00,2019-08-17 15:25:00,1940,1850,Телетрап
624,495,D,17.08.2019 15:25,SU,2314,I,3,SXF,32A,158,158,76,Narrow_Body,1250,1495,1625,2019-08-17 14:20:00,2019-08-17 14:35:00,2019-08-17 15:25:00,2019-08-17 15:25:00,ID,2019-08-17 15:25:00,2019-08-17 14:11:00,2245,1550,Автобусы
625,895,D,17.08.2019 15:25,BT,429,I,5,RIX,CS3,145,130,34,Narrow_Body,1250,1495,1625,2019-08-17 14:20:00,2019-08-17 14:35:00,2019-08-17 15:25:00,2019-08-17 15:25:00,ID,2019-08-17 15:25:00,2019-08-17 14:20:00,1700,1700,Телетрап
626,76,D,17.08.2019 15:25,SU,1378,D,1,RTW,SU9,87,41,195,Regional,1000,1150,1250,2019-08-17 14:35:00,2019-08-17 14:45:00,2019-08-17 15:25:00,2019-08-17 15:25:00,DD,2019-08-17 15:25:00,2019-08-17 14:27:00,1585,1450,Автобусы
627,979,A,17.08.2019 15:30,SU,2483,I,3,VRN,320,140,126,5,Narrow_Body,1250,1495,1625,2019-08-17 15:30:00,2019-08-17 15:30:00,2019-08-17 16:20:00,2019-08-17 16:35:00,IA,2019-08-17 16:42:00,2019-08-17 15:30:00,1975,1550,Автобусы
628,551,D,17.08.2019 15:30,SU,2656,I,3,FRA,73H,158,157,62,Narrow_Body,1250,1495,1625,2019-08-17 14:25:00,2019-08-17 14:40:00,2019-08-17 15:30:00,2019-08-17 15:30:00,ID,2019-08-17 15:30:00,2019-08-17 14:07:00,2515,1550,Автобусы
629,393,A,17.08.2019 15:30,SU,1621,D,1,SIP,32A,158,127,196,Narrow_Body,1250,1495,1625,2019-08-17 15:30:00,2019-08-17 15:30:00,2019-08-17 16:20:00,2019-08-17 16:35:00,DA,2019-08-17 16:43:00,2019-08-17 15:30:00,2035,1850,Автобусы
630,701,D,17.08.2019 15:30,FV,6191,D,3,ROV,73H,189,107,79,Narrow_Body,1250,1495,1625,2019-08-17 14:25:00,2019-08-17 14:40:00,2019-08-17 15:30:00,2019-08-17 15:30:00,DD,2019-08-17 15:30:00,2019-08-17 14:17:00,2215,1550,Автобусы
631,463,A,17.08.2019 15:35,SU,2061,I,2,SOF,32A,158,127,59,Narrow_Body,1250,1495,1625,2019-08-17 15:35:00,2019-08-17 15:35:00,2019-08-17 16:25:00,2019-08-17 16:40:00,IA,2019-08-17 16:46:00,2019-08-17 15:35:00,1880,1850,Телетрап
632,159,A,17.08.2019 15:35,SU,43,D,1,LED,32A,158,152,119,Narrow_Body,1250,1495,1625,2019-08-17 15:35:00,2019-08-17 15:35:00,2019-08-17 16:25:00,2019-08-17 16:40:00,DA,2019-08-17 16:50:00,2019-08-17 15:35:00,2000,1850,Телетрап
633,276,D,17.08.2019 15:35,SU,1248,D,1,REN,73H,158,158,109,Narrow_Body,1250,1495,1625,2019-08-17 14:30:00,2019-08-17 14:45:00,2019-08-17 15:35:00,2019-08-17 15:35:00,DD,2019-08-17 15:35:00,2019-08-17 14:18:00,2095,1850,Автобусы
634,816,A,17.08.2019 15:35,SU,2307,I,3,FRA,32B,183,179,79,Narrow_Body,1250,1495,1625,2019-08-17 15:35:00,2019-08-17 15:35:00,2019-08-17 16:25:00,2019-08-17 16:40:00,IA,2019-08-17 16:48:00,2019-08-17 15:35:00,2455,1550,Автобусы
635,614,D,17.08.2019 15:35,SU,202,I,3,PEK,333,296,281,33,Wide_Body,1500,1840,2000,2019-08-17 14:15:00,2019-08-17 14:35:00,2019-08-17 15:35:00,2019-08-17 15:35:00,ID,2019-08-17 15:35:00,2019-08-17 14:17:00,2040,1800,Телетрап
636,229,D,17.08.2019 15:35,SU,1148,D,1,GDZ,32A,158,148,128,Narrow_Body,1250,1495,1625,2019-08-17 14:30:00,2019-08-17 14:45:00,2019-08-17 15:35:00,2019-08-17 15:35:00,DD,2019-08-17 15:35:00,2019-08-17 14:17:00,2090,1850,Телетрап
637,586,D,17.08.2019 15:40,SU,1700,D,3,VVO,77W,402,399,3,Wide_Body,1500,1840,2000,2019-08-17 14:20:00,2019-08-17 14:40:00,2019-08-17 15:40:00,2019-08-17 15:40:00,DD,2019-08-17 15:40:00,2019-08-17 14:12:00,2680,1800,Автобусы
638,812,A,17.08.2019 15:40,SU,2185,I,5,VIE,32B,183,178,34,Narrow_Body,1250,1495,1625,2019-08-17 15:40:00,2019-08-17 15:40:00,2019-08-17 16:30:00,2019-08-17 16:45:00,IA,2019-08-17 16:45:00,2019-08-17 15:40:00,1700,1700,Телетрап
639,1065,A,17.08.2019 15:45,FV,6274,D,3,UUS,773,373,373,14,Wide_Body,1500,1840,2000,2019-08-17 15:45:00,2019-08-17 15:45:00,2019-08-17 16:45:00,2019-08-17 17:05:00,DA,2019-08-17 16:58:00,2019-08-17 15:45:00,1890,1800,Телетрап
640,1085,D,17.08.2019 15:45,RL,7705,I,2,AYT,77W,492,486,55,Wide_Body,1500,1840,2000,2019-08-17 14:25:00,2019-08-17 14:45:00,2019-08-17 15:45:00,2019-08-17 15:45:00,ID,2019-08-17 15:45:00,2019-08-17 14:24:00,2130,2100,Телетрап
641,972,A,17.08.2019 15:45,SU,2425,I,5,BLQ,320,140,134,25,Narrow_Body,1250,1495,1625,2019-08-17 15:45:00,2019-08-17 15:45:00,2019-08-17 16:35:00,2019-08-17 16:50:00,IA,2019-08-17 17:03:00,2019-08-17 15:45:00,2345,1700,Автобусы
642,494,A,17.08.2019 15:45,SU,2313,I,3,SXF,32A,158,149,21,Narrow_Body,1250,1495,1625,2019-08-17 15:45:00,2019-08-17 15:45:00,2019-08-17 16:35:00,2019-08-17 16:50:00,IA,2019-08-17 16:49:00,2019-08-17 15:45:00,1670,1550,Телетрап
643,874,A,17.08.2019 15:50,N4,302,D,3,BQS,772,440,185,44,Wide_Body,1500,1840,2000,2019-08-17 15:50:00,2019-08-17 15:50:00,2019-08-17 16:50:00,2019-08-17 17:10:00,DA,2019-08-17 17:21:00,2019-08-17 15:50:00,2710,1800,Автобусы
644,998,A,17.08.2019 15:50,AZ,546,I,5,MXP,320,180,138,71,Narrow_Body,1250,1495,1625,2019-08-17 15:50:00,2019-08-17 15:50:00,2019-08-17 16:40:00,2019-08-17 16:55:00,IA,2019-08-17 17:07:00,2019-08-17 15:50:00,2365,1700,Автобусы
645,492,A,17.08.2019 15:50,SU,2211,I,3,ARN,73H,158,132,69,Narrow_Body,1250,1495,1625,2019-08-17 15:50:00,2019-08-17 15:50:00,2019-08-17 16:40:00,2019-08-17 16:55:00,IA,2019-08-17 17:07:00,2019-08-17 15:50:00,2365,1550,Автобусы
646,601,A,17.08.2019 15:50,SU,1703,D,3,VVO,333,302,299,2,Wide_Body,1500,1840,2000,2019-08-17 15:50:00,2019-08-17 15:50:00,2019-08-17 16:50:00,2019-08-17 17:10:00,DA,2019-08-17 17:15:00,2019-08-17 15:50:00,2590,1800,Автобусы
647,1019,D,17.08.2019 15:50,FB,652,I,2,BOJ,733,148,99,60,Narrow_Body,1250,1495,1625,2019-08-17 14:45:00,2019-08-17 15:00:00,2019-08-17 15:50:00,2019-08-17 15:50:00,ID,2019-08-17 15:50:00,2019-08-17 14:37:00,1940,1850,Телетрап
648,349,A,17.08.2019 15:55,SU,1463,D,1,OVB,73H,158,157,113,Narrow_Body,1250,1495,1625,2019-08-17 15:55:00,2019-08-17 15:55:00,2019-08-17 16:45:00,2019-08-17 17:00:00,DA,2019-08-17 17:09:00,2019-08-17 15:55:00,1970,1850,Телетрап
649,984,D,17.08.2019 15:55,SU,2586,I,3,MXP,320,140,124,68,Narrow_Body,1250,1495,1625,2019-08-17 14:50:00,2019-08-17 15:05:00,2019-08-17 15:55:00,2019-08-17 15:55:00,ID,2019-08-17 15:55:00,2019-08-17 14:39:00,2425,1550,Автобусы
650,75,A,17.08.2019 15:55,SU,1377,D,1,RTW,SU9,87,77,210,Regional,1000,1150,1250,2019-08-17 15:55:00,2019-08-17 15:55:00,2019-08-17 16:35:00,2019-08-17 16:45:00,DA,2019-08-17 16:50:00,2019-08-17 15:55:00,1495,1450,Автобусы
651,1076,A,17.08.2019 15:55,FV,6286,D,3,PKC,77W,457,451,12,Wide_Body,1500,1840,2000,2019-08-17 15:55:00,2019-08-17 15:55:00,2019-08-17 16:55:00,2019-08-17 17:15:00,DA,2019-08-17 17:09:00,2019-08-17 15:55:00,1920,1800,Телетрап
652,485,D,17.08.2019 15:55,SU,2156,I,3,BOJ,32A,158,115,18,Narrow_Body,1250,1495,1625,2019-08-17 14:50:00,2019-08-17 15:05:00,2019-08-17 15:55:00,2019-08-17 15:55:00,ID,2019-08-17 15:55:00,2019-08-17 14:37:00,2225,1550,Автобусы
653,201,D,17.08.2019 15:55,SU,1106,D,1,KRR,73H,158,115,193,Narrow_Body,1250,1495,1625,2019-08-17 14:50:00,2019-08-17 15:05:00,2019-08-17 15:55:00,2019-08-17 15:55:00,DD,2019-08-17 15:55:00,2019-08-17 14:43:00,2035,1850,Автобусы
654,249,D,17.08.2019 16:00,SU,1192,D,1,KZN,32A,158,149,126,Narrow_Body,1250,1495,1625,2019-08-17 14:55:00,2019-08-17 15:10:00,2019-08-17 16:00:00,2019-08-17 16:00:00,DD,2019-08-17 16:00:00,2019-08-17 14:42:00,2090,1850,Телетрап
655,282,D,17.08.2019 16:00,SU,1258,D,1,UFA,32A,158,126,104,Narrow_Body,1250,1495,1625,2019-08-17 14:55:00,2019-08-17 15:10:00,2019-08-17 16:00:00,2019-08-17 16:00:00,DD,2019-08-17 16:00:00,2019-08-17 14:45:00,2065,1850,Автобусы
656,475,A,17.08.2019 16:00,SU,2131,I,2,IST,73H,158,151,52,Narrow_Body,1250,1495,1625,2019-08-17 16:00:00,2019-08-17 16:00:00,2019-08-17 16:50:00,2019-08-17 17:05:00,IA,2019-08-17 17:14:00,2019-08-17 16:00:00,1970,1850,Телетрап
657,1009,D,17.08.2019 16:00,FB,660,I,2,BOJ,320,180,171,58,Narrow_Body,1250,1495,1625,2019-08-17 14:55:00,2019-08-17 15:10:00,2019-08-17 16:00:00,2019-08-17 16:00:00,ID,2019-08-17 16:00:00,2019-08-17 14:49:00,1880,1850,Телетрап
658,621,A,17.08.2019 16:00,SU,271,I,2,BKK,333,296,237,51,Wide_Body,1500,1840,2000,2019-08-17 16:00:00,2019-08-17 16:00:00,2019-08-17 17:00:00,2019-08-17 17:20:00,IA,2019-08-17 17:24:00,2019-08-17 16:00:00,2220,2100,Телетрап
659,947,D,17.08.2019 16:05,SU,2348,I,3,HAM,320,140,124,29,Narrow_Body,1250,1495,1625,2019-08-17 15:00:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:05:00,ID,2019-08-17 16:05:00,2019-08-17 14:58:00,1760,1550,Телетрап
660,1037,A,17.08.2019 16:05,KL,903,I,5,AMS,73H,186,154,68,Narrow_Body,1250,1495,1625,2019-08-17 16:05:00,2019-08-17 16:05:00,2019-08-17 16:55:00,2019-08-17 17:10:00,IA,2019-08-17 17:21:00,2019-08-17 16:05:00,2395,1700,Автобусы
661,580,A,17.08.2019 16:05,SU,263,I,3,NRT,77W,402,386,28,Wide_Body,1500,1840,2000,2019-08-17 16:05:00,2019-08-17 16:05:00,2019-08-17 17:05:00,2019-08-17 17:25:00,IA,2019-08-17 17:25:00,2019-08-17 16:05:00,2100,1800,Телетрап
662,636,D,17.08.2019 16:05,N4,133,D,3,SIP,73H,189,152,9,Narrow_Body,1250,1495,1625,2019-08-17 15:00:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:05:00,DD,2019-08-17 16:05:00,2019-08-17 14:50:00,2035,1550,Автобусы
663,697,D,17.08.2019 16:05,FV,6185,D,3,AER,73H,189,153,84,Narrow_Body,1250,1495,1625,2019-08-17 15:00:00,2019-08-17 15:15:00,2019-08-17 16:05:00,2019-08-17 16:05:00,DD,2019-08-17 16:05:00,2019-08-17 14:50:00,2245,1550,Автобусы
664,719,A,17.08.2019 16:10,EO,188,D,3,ROV,73J,209,195,15,Narrow_Body,1250,1495,1625,2019-08-17 16:10:00,2019-08-17 16:10:00,2019-08-17 17:00:00,2019-08-17 17:15:00,DA,2019-08-17 17:14:00,2019-08-17 16:10:00,1670,1550,Телетрап
665,390,D,17.08.2019 16:10,SU,1618,D,1,SIP,32A,158,127,118,Narrow_Body,1250,1495,1625,2019-08-17 15:05:00,2019-08-17 15:20:00,2019-08-17 16:10:00,2019-08-17 16:10:00,DD,2019-08-17 16:10:00,2019-08-17 14:56:00,1970,1850,Телетрап
666,118,D,17.08.2019 16:10,SU,2164,I,3,VNO,SU9,87,70,83,Regional,1000,1150,1250,2019-08-17 15:20:00,2019-08-17 15:30:00,2019-08-17 16:10:00,2019-08-17 16:10:00,ID,2019-08-17 16:10:00,2019-08-17 15:13:00,1615,1300,Автобусы
667,115,A,17.08.2019 16:10,SU,2101,I,3,RIX,SU9,87,77,16,Regional,1000,1150,1250,2019-08-17 16:10:00,2019-08-17 16:10:00,2019-08-17 16:50:00,2019-08-17 17:00:00,IA,2019-08-17 17:11:00,2019-08-17 16:10:00,1655,1300,Автобусы
668,488,A,17.08.2019 16:10,SU,2169,I,5,BRU,73H,158,136,65,Narrow_Body,1250,1495,1625,2019-08-17 16:10:00,2019-08-17 16:10:00,2019-08-17 17:00:00,2019-08-17 17:15:00,IA,2019-08-17 17:31:00,2019-08-17 16:10:00,2575,1700,Автобусы
669,542,A,17.08.2019 16:10,SU,2607,I,3,LIS,73H,158,149,76,Narrow_Body,1250,1495,1625,2019-08-17 16:10:00,2019-08-17 16:10:00,2019-08-17 17:00:00,2019-08-17 17:15:00,IA,2019-08-17 17:24:00,2019-08-17 16:10:00,2245,1550,Автобусы
670,852,D,17.08.2019 16:15,SU,2124,I,3,SKG,321,170,136,74,Narrow_Body,1250,1495,1625,2019-08-17 15:10:00,2019-08-17 15:25:00,2019-08-17 16:15:00,2019-08-17 16:15:00,ID,2019-08-17 16:15:00,2019-08-17 15:01:00,2215,1550,Автобусы
671,777,D,17.08.2019 16:15,SU,1862,I,3,EVN,32B,183,182,45,Narrow_Body,1250,1495,1625,2019-08-17 15:10:00,2019-08-17 15:25:00,2019-08-17 16:15:00,2019-08-17 16:15:00,ID,2019-08-17 16:15:00,2019-08-17 14:59:00,2500,1550,Автобусы
672,675,A,17.08.2019 16:15,OK,894,I,2,PRG,73H,189,172,58,Narrow_Body,1250,1495,1625,2019-08-17 16:15:00,2019-08-17 16:15:00,2019-08-17 17:05:00,2019-08-17 17:20:00,IA,2019-08-17 17:26:00,2019-08-17 16:15:00,1880,1850,Телетрап
673,1063,A,17.08.2019 16:15,FV,6266,I,3,CMB,773,373,305,1,Wide_Body,1500,1840,2000,2019-08-17 16:15:00,2019-08-17 16:15:00,2019-08-17 17:15:00,2019-08-17 17:35:00,IA,2019-08-17 17:40:00,2019-08-17 16:15:00,2410,1800,Автобусы
674,44,D,17.08.2019 16:20,SU,1330,D,1,ARH,SU9,87,74,192,Regional,1000,1150,1250,2019-08-17 15:30:00,2019-08-17 15:40:00,2019-08-17 16:20:00,2019-08-17 16:20:00,DD,2019-08-17 16:20:00,2019-08-17 15:23:00,1525,1450,Автобусы
675,574,A,17.08.2019 16:20,SU,209,I,2,PVG,77W,402,373,57,Wide_Body,1500,1840,2000,2019-08-17 16:20:00,2019-08-17 16:20:00,2019-08-17 17:20:00,2019-08-17 17:40:00,IA,2019-08-17 17:43:00,2019-08-17 16:20:00,2190,2100,Телетрап
676,757,A,17.08.2019 16:20,SU,260,I,3,CDG,32B,183,170,18,Narrow_Body,1250,1495,1625,2019-08-17 16:20:00,2019-08-17 16:20:00,2019-08-17 17:10:00,2019-08-17 17:25:00,IA,2019-08-17 17:38:00,2019-08-17 16:20:00,2330,1550,Автобусы
677,617,A,17.08.2019 16:25,SU,221,I,2,CAN,333,296,281,78,Wide_Body,1500,1840,2000,2019-08-17 16:25:00,2019-08-17 16:25:00,2019-08-17 17:25:00,2019-08-17 17:45:00,IA,2019-08-17 17:51:00,2019-08-17 16:25:00,2680,2100,Автобусы
678,111,A,17.08.2019 16:25,SU,2035,I,5,OTP,SU9,87,63,80,Regional,1000,1150,1250,2019-08-17 16:25:00,2019-08-17 16:25:00,2019-08-17 17:05:00,2019-08-17 17:15:00,IA,2019-08-17 17:20:00,2019-08-17 16:25:00,1525,1450,Автобусы
679,156,D,17.08.2019 16:25,SU,38,D,1,LED,32A,158,147,105,Narrow_Body,1250,1495,1625,2019-08-17 15:20:00,2019-08-17 15:35:00,2019-08-17 16:25:00,2019-08-17 16:25:00,DD,2019-08-17 16:25:00,2019-08-17 15:07:00,2065,1850,Автобусы
680,137,A,17.08.2019 16:25,SU,19,D,1,LED,73H,158,151,122,Narrow_Body,1250,1495,1625,2019-08-17 16:25:00,2019-08-17 16:25:00,2019-08-17 17:15:00,2019-08-17 17:30:00,DA,2019-08-17 17:37:00,2019-08-17 16:25:00,1910,1850,Телетрап
681,457,A,17.08.2019 16:30,SU,2031,I,2,BUD,32A,158,149,60,Narrow_Body,1250,1495,1625,2019-08-17 16:30:00,2019-08-17 16:30:00,2019-08-17 17:20:00,2019-08-17 17:35:00,IA,2019-08-17 17:43:00,2019-08-17 16:30:00,1940,1850,Телетрап
682,294,D,17.08.2019 16:30,SU,1302,D,1,MRV,73H,158,136,213,Narrow_Body,1250,1495,1625,2019-08-17 15:25:00,2019-08-17 15:40:00,2019-08-17 16:30:00,2019-08-17 16:30:00,DD,2019-08-17 16:30:00,2019-08-17 15:19:00,2005,1850,Автобусы
683,24,D,17.08.2019 16:30,SU,1226,D,1,GOJ,SU9,87,77,220,Regional,1000,1150,1250,2019-08-17 15:40:00,2019-08-17 15:50:00,2019-08-17 16:30:00,2019-08-17 16:30:00,DD,2019-08-17 16:30:00,2019-08-17 15:32:00,1540,1450,Автобусы
684,554,A,17.08.2019 16:30,SU,2659,I,5,CPH,73H,158,126,36,Narrow_Body,1250,1495,1625,2019-08-17 16:30:00,2019-08-17 16:30:00,2019-08-17 17:20:00,2019-08-17 17:35:00,IA,2019-08-17 17:39:00,2019-08-17 16:30:00,1820,1700,Телетрап
685,578,A,17.08.2019 16:30,SU,251,I,3,ICN,77W,402,320,33,Wide_Body,1500,1840,2000,2019-08-17 16:30:00,2019-08-17 16:30:00,2019-08-17 17:30:00,2019-08-17 17:50:00,IA,2019-08-17 17:48:00,2019-08-17 16:30:00,2040,1800,Телетрап
686,864,A,17.08.2019 16:35,SU,2581,I,3,LHR,321,170,161,13,Narrow_Body,1250,1495,1625,2019-08-17 16:35:00,2019-08-17 16:35:00,2019-08-17 17:25:00,2019-08-17 17:40:00,IA,2019-08-17 17:50:00,2019-08-17 16:35:00,2195,1550,Автобусы
687,935,D,17.08.2019 16:35,SU,2146,I,3,AYT,320,140,128,73,Narrow_Body,1250,1495,1625,2019-08-17 15:30:00,2019-08-17 15:45:00,2019-08-17 16:35:00,2019-08-17 16:35:00,ID,2019-08-17 16:35:00,2019-08-17 15:16:00,2485,1550,Автобусы
688,582,A,17.08.2019 16:35,SU,291,I,3,HAN,77W,402,398,30,Wide_Body,1500,1840,2000,2019-08-17 16:35:00,2019-08-17 16:35:00,2019-08-17 17:35:00,2019-08-17 17:55:00,IA,2019-08-17 17:54:00,2019-08-17 16:35:00,2070,1800,Телетрап
689,183,D,17.08.2019 16:35,SU,1010,D,1,KGD,32A,158,153,121,Narrow_Body,1250,1495,1625,2019-08-17 15:30:00,2019-08-17 15:45:00,2019-08-17 16:35:00,2019-08-17 16:35:00,DD,2019-08-17 16:35:00,2019-08-17 15:25:00,1850,1850,Телетрап
690,792,A,17.08.2019 16:35,SU,2013,I,2,PRG,32B,183,145,81,Narrow_Body,1250,1495,1625,2019-08-17 16:35:00,2019-08-17 16:35:00,2019-08-17 17:25:00,2019-08-17 17:40:00,IA,2019-08-17 17:45:00,2019-08-17 16:35:00,2035,1850,Автобусы
691,490,A,17.08.2019 16:40,SU,2175,I,5,OSL,32A,158,149,35,Narrow_Body,1250,1495,1625,2019-08-17 16:40:00,2019-08-17 16:40:00,2019-08-17 17:30:00,2019-08-17 17:45:00,IA,2019-08-17 17:47:00,2019-08-17 16:40:00,1760,1700,Телетрап
692,60,D,17.08.2019 16:40,SU,1362,D,1,RTW,SU9,87,41,199,Regional,1000,1150,1250,2019-08-17 15:50:00,2019-08-17 16:00:00,2019-08-17 16:40:00,2019-08-17 16:40:00,DD,2019-08-17 16:40:00,2019-08-17 15:45:00,1525,1450,Автобусы
693,576,A,17.08.2019 16:40,SU,213,I,2,HKG,77W,402,371,47,Wide_Body,1500,1840,2000,2019-08-17 16:40:00,2019-08-17 16:40:00,2019-08-17 17:40:00,2019-08-17 18:00:00,IA,2019-08-17 18:05:00,2019-08-17 16:40:00,2250,2100,Телетрап
694,1001,D,17.08.2019 16:40,AZ,549,I,5,FCO,320,180,161,40,Narrow_Body,1250,1495,1625,2019-08-17 15:35:00,2019-08-17 15:50:00,2019-08-17 16:40:00,2019-08-17 16:40:00,ID,2019-08-17 16:40:00,2019-08-17 15:33:00,1760,1700,Телетрап
695,944,A,17.08.2019 16:40,SU,2323,I,3,MUC,320,140,133,42,Narrow_Body,1250,1495,1625,2019-08-17 16:40:00,2019-08-17 16:40:00,2019-08-17 17:30:00,2019-08-17 17:45:00,IA,2019-08-17 17:55:00,2019-08-17 16:40:00,2125,1550,Автобусы
696,798,D,17.08.2019 16:45,SU,2048,I,3,SPU,32B,183,180,82,Narrow_Body,1250,1495,1625,2019-08-17 15:40:00,2019-08-17 15:55:00,2019-08-17 16:45:00,2019-08-17 16:45:00,ID,2019-08-17 16:45:00,2019-08-17 15:33:00,2470,1550,Автобусы
697,623,A,17.08.2019 16:45,SU,275,I,2,HKT,333,296,293,75,Wide_Body,1500,1840,2000,2019-08-17 16:45:00,2019-08-17 16:45:00,2019-08-17 17:45:00,2019-08-17 18:05:00,IA,2019-08-17 18:13:00,2019-08-17 16:45:00,2800,2100,Автобусы
698,967,A,17.08.2019 16:45,SU,2411,I,3,MXP,320,140,128,11,Narrow_Body,1250,1495,1625,2019-08-17 16:45:00,2019-08-17 16:45:00,2019-08-17 17:35:00,2019-08-17 17:50:00,IA,2019-08-17 17:56:00,2019-08-17 16:45:00,1855,1550,Автобусы
